,Y3defect,prob of NO,prob of YES
82,1,0.466666666667,0.533333333333
83,1,0.466666666667,0.533333333333
84,0,0.666666666667,0.333333333333
85,0,0.733333333333,0.266666666667
86,1,0.4,0.6
87,1,0.4,0.6
88,1,0.466666666667,0.533333333333
89,0,0.6,0.4
90,1,0.466666666667,0.533333333333
91,1,0.266666666667,0.733333333333
92,0,0.8,0.2
93,0,0.666666666667,0.333333333333
94,1,0.2,0.8
95,0,0.533333333333,0.466666666667
96,0,0.666666666667,0.333333333333
97,1,0.466666666667,0.533333333333
98,0,0.666666666667,0.333333333333
99,0,0.666666666667,0.333333333333
100,0,0.6,0.4
101,1,0.266666666667,0.733333333333
102,0,0.933333333333,0.0666666666667
103,1,0.266666666667,0.733333333333
104,1,0.333333333333,0.666666666667
105,1,0.466666666667,0.533333333333
106,0,0.666666666667,0.333333333333
107,1,0.266666666667,0.733333333333
108,1,0.466666666667,0.533333333333
109,1,0.466666666667,0.533333333333
110,1,0.333333333333,0.666666666667
111,1,0.466666666667,0.533333333333
112,0,0.733333333333,0.266666666667
113,1,0.2,0.8
114,1,0.2,0.8
115,0,0.666666666667,0.333333333333
116,1,0.333333333333,0.666666666667
117,0,0.6,0.4
118,1,0.333333333333,0.666666666667
119,0,0.533333333333,0.466666666667
120,0,0.866666666667,0.133333333333
121,0,0.933333333333,0.0666666666667
122,0,0.533333333333,0.466666666667
123,0,0.6,0.4
124,1,0.4,0.6
125,0,0.666666666667,0.333333333333
126,1,0.333333333333,0.666666666667
127,1,0.333333333333,0.666666666667
128,0,0.533333333333,0.466666666667
129,0,0.6,0.4
130,0,0.6,0.4
131,1,0.4,0.6
132,1,0.4,0.6
133,1,0.466666666667,0.533333333333
134,1,0.4,0.6
135,0,0.666666666667,0.333333333333
136,1,0.2,0.8
137,0,0.666666666667,0.333333333333
138,1,0.466666666667,0.533333333333
139,1,0.466666666667,0.533333333333
140,1,0.4,0.6
141,0,0.533333333333,0.466666666667
142,0,0.8,0.2
143,1,0.333333333333,0.666666666667
144,0,0.533333333333,0.466666666667
145,1,0.2,0.8
146,1,0.0666666666667,0.933333333333
147,1,0.266666666667,0.733333333333
148,1,0.466666666667,0.533333333333
149,1,0.4,0.6
150,0,0.666666666667,0.333333333333
151,0,0.733333333333,0.266666666667
152,0,0.733333333333,0.266666666667
153,0,0.933333333333,0.0666666666667
154,0,0.6,0.4
155,0,0.533333333333,0.466666666667
156,0,0.8,0.2
157,1,0.466666666667,0.533333333333
158,1,0.2,0.8
159,0,0.533333333333,0.466666666667
160,0,0.533333333333,0.466666666667
161,1,0.266666666667,0.733333333333
162,0,0.533333333333,0.466666666667
163,1,0.333333333333,0.666666666667
164,0,0.533333333333,0.466666666667
165,1,0.4,0.6
166,1,0.4,0.6
167,0,0.666666666667,0.333333333333
168,1,0.2,0.8
169,0,0.666666666667,0.333333333333
170,1,0.333333333333,0.666666666667
171,1,0.333333333333,0.666666666667
172,1,0.4,0.6
173,0,0.666666666667,0.333333333333
174,0,0.666666666667,0.333333333333
175,0,0.8,0.2
176,1,0.333333333333,0.666666666667
177,1,0.4,0.6
178,0,0.666666666667,0.333333333333
179,0,0.6,0.4
180,1,0.466666666667,0.533333333333
181,0,0.733333333333,0.266666666667
182,0,0.533333333333,0.466666666667
183,1,0.4,0.6
184,0,0.533333333333,0.466666666667
185,1,0.4,0.6
186,1,0.266666666667,0.733333333333
187,1,0.333333333333,0.666666666667
188,1,0.133333333333,0.866666666667
189,0,0.666666666667,0.333333333333
190,0,0.6,0.4
191,1,0.2,0.8
192,0,0.533333333333,0.466666666667
193,0,0.6,0.4
194,0,0.533333333333,0.466666666667
195,0,0.6,0.4
196,1,0.2,0.8
197,1,0.333333333333,0.666666666667
198,0,0.666666666667,0.333333333333
199,1,0.0666666666667,0.933333333333
200,1,0.466666666667,0.533333333333
201,0,0.666666666667,0.333333333333
202,1,0.466666666667,0.533333333333
203,1,0.266666666667,0.733333333333
204,0,0.533333333333,0.466666666667
205,1,0.4,0.6
206,1,0.4,0.6
207,1,0.4,0.6
208,0,0.8,0.2
209,1,0.466666666667,0.533333333333
210,0,0.733333333333,0.266666666667
211,0,0.6,0.4
212,0,0.666666666667,0.333333333333
213,0,0.666666666667,0.333333333333
214,0,0.666666666667,0.333333333333
215,1,0.266666666667,0.733333333333
216,0,0.733333333333,0.266666666667
217,0,0.866666666667,0.133333333333
218,0,0.666666666667,0.333333333333
219,0,0.666666666667,0.333333333333
220,1,0.466666666667,0.533333333333
221,1,0.4,0.6
222,0,0.533333333333,0.466666666667
223,0,0.8,0.2
224,1,0.266666666667,0.733333333333
225,1,0.266666666667,0.733333333333
226,0,0.533333333333,0.466666666667
227,0,0.733333333333,0.266666666667
228,0,0.666666666667,0.333333333333
229,0,0.6,0.4
230,1,0.333333333333,0.666666666667
231,1,0.466666666667,0.533333333333
232,1,0.466666666667,0.533333333333
233,0,0.6,0.4
234,1,0.0666666666667,0.933333333333
235,1,0.466666666667,0.533333333333
236,1,0.333333333333,0.666666666667
237,0,0.6,0.4
238,1,0.466666666667,0.533333333333
239,1,0.466666666667,0.533333333333
240,1,0.2,0.8
241,1,0.266666666667,0.733333333333
242,1,0.333333333333,0.666666666667
243,0,0.6,0.4
244,0,0.6,0.4
245,0,0.533333333333,0.466666666667
246,0,0.733333333333,0.266666666667
247,0,0.666666666667,0.333333333333
248,0,0.533333333333,0.466666666667
249,0,0.666666666667,0.333333333333
250,1,0.466666666667,0.533333333333
251,1,0.333333333333,0.666666666667
252,1,0.4,0.6
253,1,0.4,0.6
254,1,0.4,0.6
255,1,0.466666666667,0.533333333333
256,0,0.8,0.2
257,0,0.533333333333,0.466666666667
258,1,0.4,0.6
259,1,0.4,0.6
260,1,0.4,0.6
261,0,0.6,0.4
262,1,0.4,0.6
263,0,0.866666666667,0.133333333333
264,1,0.466666666667,0.533333333333
265,1,0.133333333333,0.866666666667
266,1,0.266666666667,0.733333333333
267,1,0.266666666667,0.733333333333
268,0,0.733333333333,0.266666666667
269,0,0.6,0.4
270,0,0.533333333333,0.466666666667
271,1,0.333333333333,0.666666666667
272,1,0.4,0.6
273,1,0.333333333333,0.666666666667
274,1,0.0666666666667,0.933333333333
275,1,0.466666666667,0.533333333333
276,0,0.666666666667,0.333333333333
277,1,0.266666666667,0.733333333333
278,0,0.533333333333,0.466666666667
279,1,0.466666666667,0.533333333333
280,0,0.866666666667,0.133333333333
281,0,0.6,0.4
282,0,0.6,0.4
283,1,0.4,0.6
284,0,0.6,0.4
285,1,0.266666666667,0.733333333333
286,0,0.733333333333,0.266666666667
287,0,0.733333333333,0.266666666667
288,1,0.2,0.8
289,1,0.4,0.6
290,0,0.533333333333,0.466666666667
291,0,0.6,0.4
292,0,0.533333333333,0.466666666667
293,0,0.666666666667,0.333333333333
294,0,0.533333333333,0.466666666667
295,0,0.8,0.2
296,1,0.466666666667,0.533333333333
297,0,0.6,0.4
298,1,0.333333333333,0.666666666667
299,0,0.8,0.2
300,1,0.4,0.6
301,1,0.4,0.6
302,0,0.666666666667,0.333333333333
303,1,0.266666666667,0.733333333333
304,1,0.333333333333,0.666666666667
305,0,0.8,0.2
306,1,0.4,0.6
307,1,0.2,0.8
308,0,0.666666666667,0.333333333333
309,0,0.6,0.4
310,1,0.466666666667,0.533333333333
311,1,0.333333333333,0.666666666667
312,1,0.466666666667,0.533333333333
313,0,0.533333333333,0.466666666667
314,0,0.666666666667,0.333333333333
315,0,0.533333333333,0.466666666667
316,1,0.2,0.8
317,0,0.8,0.2
318,0,0.8,0.2
319,0,0.6,0.4
320,0,0.666666666667,0.333333333333
321,0,0.533333333333,0.466666666667
322,1,0.4,0.6
323,1,0.466666666667,0.533333333333
324,1,0.4,0.6
325,0,0.533333333333,0.466666666667
326,1,0.466666666667,0.533333333333
327,1,0.466666666667,0.533333333333
328,0,0.533333333333,0.466666666667
329,0,0.8,0.2
330,1,0.333333333333,0.666666666667
331,0,0.666666666667,0.333333333333
332,0,0.666666666667,0.333333333333
333,0,0.533333333333,0.466666666667
334,1,0.466666666667,0.533333333333
335,1,0.333333333333,0.666666666667
336,1,0.4,0.6
337,1,0.466666666667,0.533333333333
338,1,0.466666666667,0.533333333333
339,1,0.466666666667,0.533333333333
340,0,0.533333333333,0.466666666667
341,0,0.533333333333,0.466666666667
342,1,0.466666666667,0.533333333333
343,0,0.6,0.4
344,0,0.8,0.2
345,1,0.333333333333,0.666666666667
346,1,0.466666666667,0.533333333333
347,1,0.266666666667,0.733333333333
348,0,0.533333333333,0.466666666667
349,0,0.6,0.4
350,0,0.933333333333,0.0666666666667
351,0,0.6,0.4
352,0,0.6,0.4
353,1,0.266666666667,0.733333333333
354,1,0.333333333333,0.666666666667
355,0,0.6,0.4
356,0,0.533333333333,0.466666666667
357,0,0.6,0.4
358,1,0.333333333333,0.666666666667
359,0,0.666666666667,0.333333333333
360,1,0.333333333333,0.666666666667
361,0,0.533333333333,0.466666666667
362,0,0.533333333333,0.466666666667
363,0,0.6,0.4
364,0,0.666666666667,0.333333333333
365,1,0.333333333333,0.666666666667
366,0,0.666666666667,0.333333333333
367,1,0.466666666667,0.533333333333
368,1,0.466666666667,0.533333333333
369,0,0.8,0.2
370,0,0.533333333333,0.466666666667
371,1,0.466666666667,0.533333333333
372,1,0.333333333333,0.666666666667
373,0,0.666666666667,0.333333333333
374,1,0.466666666667,0.533333333333
375,0,0.533333333333,0.466666666667
376,1,0.4,0.6
377,0,0.8,0.2
378,1,0.333333333333,0.666666666667
379,1,0.466666666667,0.533333333333
380,1,0.466666666667,0.533333333333
381,1,0.466666666667,0.533333333333
382,0,0.933333333333,0.0666666666667
383,1,0.333333333333,0.666666666667
384,0,0.8,0.2
385,1,0.2,0.8
386,0,0.6,0.4
387,1,0.466666666667,0.533333333333
388,1,0.466666666667,0.533333333333
389,1,0.4,0.6
390,1,0.333333333333,0.666666666667
391,1,0.333333333333,0.666666666667
392,1,0.333333333333,0.666666666667
393,0,0.666666666667,0.333333333333
394,1,0.466666666667,0.533333333333
395,1,0.333333333333,0.666666666667
396,0,0.933333333333,0.0666666666667
397,1,0.2,0.8
398,0,0.733333333333,0.266666666667
399,1,0.4,0.6
400,0,0.666666666667,0.333333333333
401,0,0.666666666667,0.333333333333
402,0,0.6,0.4
403,0,0.666666666667,0.333333333333
404,1,0.4,0.6
405,0,0.666666666667,0.333333333333
406,0,0.533333333333,0.466666666667
407,0,0.733333333333,0.266666666667
408,1,0.466666666667,0.533333333333
409,1,0.466666666667,0.533333333333
410,0,0.6,0.4
411,0,0.6,0.4
412,1,0.466666666667,0.533333333333
413,0,0.8,0.2
414,0,0.533333333333,0.466666666667
415,1,0.466666666667,0.533333333333
416,1,0.0666666666667,0.933333333333
417,1,0.333333333333,0.666666666667
418,1,0.333333333333,0.666666666667
419,0,0.6,0.4
420,0,0.733333333333,0.266666666667
421,1,0.466666666667,0.533333333333
422,1,0.266666666667,0.733333333333
423,0,0.533333333333,0.466666666667
424,0,0.666666666667,0.333333333333
425,0,0.733333333333,0.266666666667
426,0,0.6,0.4
427,1,0.466666666667,0.533333333333
428,0,0.666666666667,0.333333333333
429,1,0.0666666666667,0.933333333333
430,0,0.666666666667,0.333333333333
431,1,0.333333333333,0.666666666667
432,0,0.733333333333,0.266666666667
433,0,0.733333333333,0.266666666667
434,1,0.4,0.6
435,0,0.6,0.4
436,1,0.2,0.8
437,0,0.533333333333,0.466666666667
438,0,0.733333333333,0.266666666667
439,0,0.666666666667,0.333333333333
440,0,0.533333333333,0.466666666667
441,1,0.466666666667,0.533333333333
442,0,0.6,0.4
443,0,0.6,0.4
444,1,0.333333333333,0.666666666667
445,0,0.733333333333,0.266666666667
446,0,0.533333333333,0.466666666667
447,1,0.4,0.6
448,0,0.866666666667,0.133333333333
449,0,0.666666666667,0.333333333333
450,1,0.4,0.6
451,1,0.466666666667,0.533333333333
452,0,0.933333333333,0.0666666666667
453,1,0.466666666667,0.533333333333
454,1,0.266666666667,0.733333333333
455,0,0.533333333333,0.466666666667
456,1,0.4,0.6
457,0,0.866666666667,0.133333333333
458,1,0.333333333333,0.666666666667
459,1,0.333333333333,0.666666666667
460,1,0.466666666667,0.533333333333
461,1,0.466666666667,0.533333333333
462,0,0.733333333333,0.266666666667
463,0,0.6,0.4
464,0,0.666666666667,0.333333333333
465,1,0.333333333333,0.666666666667
466,1,0.466666666667,0.533333333333
467,1,0.466666666667,0.533333333333
468,0,0.6,0.4
469,0,0.733333333333,0.266666666667
470,1,0.466666666667,0.533333333333
471,0,0.733333333333,0.266666666667
472,0,0.533333333333,0.466666666667
473,1,0.2,0.8
474,1,0.0,1.0
475,1,0.466666666667,0.533333333333
476,0,0.6,0.4
477,0,0.6,0.4
478,0,0.666666666667,0.333333333333
479,1,0.466666666667,0.533333333333
480,0,0.733333333333,0.266666666667
481,1,0.0666666666667,0.933333333333
482,1,0.333333333333,0.666666666667
483,1,0.333333333333,0.666666666667
484,0,0.666666666667,0.333333333333
485,0,0.8,0.2
486,0,0.666666666667,0.333333333333
487,1,0.2,0.8
488,0,0.533333333333,0.466666666667
489,0,0.6,0.4
490,1,0.266666666667,0.733333333333
491,1,0.466666666667,0.533333333333
492,1,0.466666666667,0.533333333333
493,1,0.333333333333,0.666666666667
494,0,0.533333333333,0.466666666667
495,0,0.666666666667,0.333333333333
496,1,0.4,0.6
497,1,0.466666666667,0.533333333333
498,0,0.733333333333,0.266666666667
499,0,0.6,0.4
500,1,0.0666666666667,0.933333333333
501,1,0.4,0.6
502,1,0.333333333333,0.666666666667
503,1,0.4,0.6
504,0,0.6,0.4
505,1,0.4,0.6
506,0,0.733333333333,0.266666666667
507,1,0.333333333333,0.666666666667
508,0,0.533333333333,0.466666666667
509,1,0.466666666667,0.533333333333
510,1,0.266666666667,0.733333333333
511,1,0.0666666666667,0.933333333333
512,1,0.466666666667,0.533333333333
513,0,0.733333333333,0.266666666667
514,1,0.466666666667,0.533333333333
515,1,0.466666666667,0.533333333333
516,1,0.4,0.6
517,1,0.266666666667,0.733333333333
518,0,0.6,0.4
519,0,0.533333333333,0.466666666667
520,1,0.0,1.0
521,1,0.4,0.6
522,0,0.666666666667,0.333333333333
523,0,0.8,0.2
524,0,0.866666666667,0.133333333333
525,0,0.666666666667,0.333333333333
526,1,0.4,0.6
527,1,0.0,1.0
528,1,0.266666666667,0.733333333333
529,0,0.733333333333,0.266666666667
530,1,0.4,0.6
531,1,0.466666666667,0.533333333333
532,1,0.466666666667,0.533333333333
533,0,0.6,0.4
534,0,0.8,0.2
535,0,0.6,0.4
536,0,0.6,0.4
537,1,0.4,0.6
538,1,0.333333333333,0.666666666667
539,0,0.533333333333,0.466666666667
540,0,0.533333333333,0.466666666667
541,0,0.666666666667,0.333333333333
542,0,0.533333333333,0.466666666667
543,0,0.8,0.2
544,1,0.266666666667,0.733333333333
545,0,0.666666666667,0.333333333333
546,1,0.333333333333,0.666666666667
547,0,0.6,0.4
548,0,0.666666666667,0.333333333333
549,1,0.466666666667,0.533333333333
550,1,0.2,0.8
551,1,0.333333333333,0.666666666667
552,1,0.266666666667,0.733333333333
553,1,0.466666666667,0.533333333333
554,1,0.266666666667,0.733333333333
555,1,0.466666666667,0.533333333333
556,0,0.6,0.4
557,0,0.6,0.4
558,0,0.533333333333,0.466666666667
559,1,0.266666666667,0.733333333333
560,1,0.466666666667,0.533333333333
561,0,0.6,0.4
562,0,0.533333333333,0.466666666667
563,1,0.4,0.6
564,1,0.266666666667,0.733333333333
565,0,0.6,0.4
566,0,0.533333333333,0.466666666667
567,0,0.6,0.4
568,0,0.666666666667,0.333333333333
569,1,0.4,0.6
570,1,0.333333333333,0.666666666667
571,1,0.4,0.6
572,1,0.0,1.0
573,0,0.8,0.2
574,1,0.4,0.6
575,1,0.333333333333,0.666666666667
576,1,0.466666666667,0.533333333333
577,0,0.666666666667,0.333333333333
578,0,0.933333333333,0.0666666666667
579,1,0.4,0.6
580,0,0.533333333333,0.466666666667
581,0,0.666666666667,0.333333333333
582,0,0.6,0.4
583,0,0.666666666667,0.333333333333
584,0,0.6,0.4
585,1,0.466666666667,0.533333333333
586,0,0.733333333333,0.266666666667
587,1,0.466666666667,0.533333333333
588,1,0.4,0.6
589,1,0.333333333333,0.666666666667
590,0,0.533333333333,0.466666666667
591,0,0.733333333333,0.266666666667
592,0,0.733333333333,0.266666666667
593,0,0.533333333333,0.466666666667
594,1,0.466666666667,0.533333333333
595,1,0.4,0.6
596,0,0.533333333333,0.466666666667
597,0,0.6,0.4
598,0,0.6,0.4
599,1,0.466666666667,0.533333333333
600,1,0.4,0.6
601,1,0.333333333333,0.666666666667
602,1,0.333333333333,0.666666666667
603,0,0.6,0.4
604,1,0.4,0.6
605,1,0.4,0.6
606,1,0.333333333333,0.666666666667
607,0,0.533333333333,0.466666666667
608,1,0.333333333333,0.666666666667
609,1,0.4,0.6
610,1,0.2,0.8
611,0,0.6,0.4
612,1,0.466666666667,0.533333333333
613,0,0.6,0.4
614,0,0.733333333333,0.266666666667
615,0,0.733333333333,0.266666666667
616,1,0.333333333333,0.666666666667
617,0,0.6,0.4
618,1,0.466666666667,0.533333333333
619,0,0.666666666667,0.333333333333
620,0,0.666666666667,0.333333333333
621,1,0.333333333333,0.666666666667
622,0,0.666666666667,0.333333333333
623,0,0.533333333333,0.466666666667
624,0,0.666666666667,0.333333333333
625,1,0.333333333333,0.666666666667
626,1,0.466666666667,0.533333333333
627,1,0.466666666667,0.533333333333
628,0,0.6,0.4
629,0,0.8,0.2
630,1,0.466666666667,0.533333333333
631,0,0.733333333333,0.266666666667
632,1,0.2,0.8
633,1,0.4,0.6
634,0,0.8,0.2
635,0,0.933333333333,0.0666666666667
636,0,0.8,0.2
637,1,0.466666666667,0.533333333333
638,0,0.733333333333,0.266666666667
639,0,0.866666666667,0.133333333333
640,1,0.333333333333,0.666666666667
641,0,0.733333333333,0.266666666667
642,1,0.333333333333,0.666666666667
643,0,0.533333333333,0.466666666667
644,1,0.466666666667,0.533333333333
645,1,0.4,0.6
646,0,0.933333333333,0.0666666666667
647,1,0.466666666667,0.533333333333
648,1,0.333333333333,0.666666666667
649,0,0.6,0.4
650,0,0.533333333333,0.466666666667
651,1,0.466666666667,0.533333333333
652,1,0.4,0.6
653,0,0.733333333333,0.266666666667
654,1,0.466666666667,0.533333333333
655,0,0.8,0.2
656,0,0.666666666667,0.333333333333
657,1,0.466666666667,0.533333333333
658,0,0.733333333333,0.266666666667
659,0,0.533333333333,0.466666666667
660,0,0.733333333333,0.266666666667
661,0,0.666666666667,0.333333333333
662,0,0.733333333333,0.266666666667
663,1,0.333333333333,0.666666666667
664,0,0.6,0.4
665,1,0.466666666667,0.533333333333
666,1,0.0,1.0
667,1,0.4,0.6
668,1,0.466666666667,0.533333333333
669,0,0.666666666667,0.333333333333
670,1,0.4,0.6
671,0,0.6,0.4
672,0,0.666666666667,0.333333333333
673,1,0.333333333333,0.666666666667
674,1,0.466666666667,0.533333333333
675,0,0.6,0.4
676,1,0.333333333333,0.666666666667
677,0,0.533333333333,0.466666666667
678,1,0.4,0.6
679,0,0.666666666667,0.333333333333
680,1,0.266666666667,0.733333333333
681,1,0.333333333333,0.666666666667
682,0,0.8,0.2
683,0,0.6,0.4
684,0,0.866666666667,0.133333333333
685,1,0.266666666667,0.733333333333
686,0,0.733333333333,0.266666666667
687,0,0.733333333333,0.266666666667
688,0,0.733333333333,0.266666666667
689,1,0.466666666667,0.533333333333
690,0,0.733333333333,0.266666666667
691,0,0.6,0.4
692,1,0.4,0.6
693,1,0.333333333333,0.666666666667
694,0,0.8,0.2
695,1,0.4,0.6
696,0,0.666666666667,0.333333333333
697,1,0.466666666667,0.533333333333
698,1,0.333333333333,0.666666666667
699,0,0.8,0.2
700,0,0.533333333333,0.466666666667
701,0,0.533333333333,0.466666666667
702,1,0.466666666667,0.533333333333
703,0,0.533333333333,0.466666666667
704,0,0.666666666667,0.333333333333
705,1,0.466666666667,0.533333333333
706,0,0.8,0.2
707,1,0.133333333333,0.866666666667
708,1,0.333333333333,0.666666666667
709,0,0.733333333333,0.266666666667
710,1,0.466666666667,0.533333333333
711,0,0.733333333333,0.266666666667
712,1,0.466666666667,0.533333333333
713,1,0.4,0.6
714,1,0.333333333333,0.666666666667
715,1,0.466666666667,0.533333333333
716,1,0.266666666667,0.733333333333
717,0,0.533333333333,0.466666666667
718,1,0.266666666667,0.733333333333
719,1,0.333333333333,0.666666666667
720,1,0.0666666666667,0.933333333333
721,1,0.466666666667,0.533333333333
722,1,0.266666666667,0.733333333333
723,0,0.8,0.2
724,1,0.466666666667,0.533333333333
725,0,0.6,0.4
726,0,0.6,0.4
727,0,0.733333333333,0.266666666667
728,0,0.533333333333,0.466666666667
729,0,0.6,0.4
730,1,0.4,0.6
731,0,0.533333333333,0.466666666667
732,0,0.6,0.4
733,1,0.333333333333,0.666666666667
734,0,0.666666666667,0.333333333333
735,0,0.533333333333,0.466666666667
736,1,0.466666666667,0.533333333333
737,1,0.466666666667,0.533333333333
738,1,0.266666666667,0.733333333333
739,1,0.333333333333,0.666666666667
740,0,0.733333333333,0.266666666667
741,0,0.6,0.4
742,0,0.8,0.2
743,0,0.8,0.2
744,0,0.8,0.2
745,1,0.2,0.8
746,0,0.533333333333,0.466666666667
747,0,0.666666666667,0.333333333333
748,0,0.6,0.4
749,0,0.533333333333,0.466666666667
750,1,0.333333333333,0.666666666667
751,1,0.4,0.6
752,1,0.333333333333,0.666666666667
753,1,0.466666666667,0.533333333333
754,1,0.4,0.6
755,0,0.6,0.4
756,0,0.666666666667,0.333333333333
757,1,0.466666666667,0.533333333333
758,0,0.866666666667,0.133333333333
759,1,0.4,0.6
760,0,0.533333333333,0.466666666667
761,1,0.133333333333,0.866666666667
762,0,0.533333333333,0.466666666667
763,0,0.533333333333,0.466666666667
764,1,0.333333333333,0.666666666667
765,1,0.2,0.8
766,0,0.533333333333,0.466666666667
767,0,0.6,0.4
768,0,0.6,0.4
769,0,0.533333333333,0.466666666667
770,1,0.333333333333,0.666666666667
771,0,0.666666666667,0.333333333333
772,0,0.6,0.4
773,0,0.733333333333,0.266666666667
774,0,0.533333333333,0.466666666667
775,1,0.333333333333,0.666666666667
776,0,0.733333333333,0.266666666667
777,0,0.666666666667,0.333333333333
778,0,0.733333333333,0.266666666667
779,1,0.4,0.6
780,0,0.666666666667,0.333333333333
781,1,0.333333333333,0.666666666667
782,0,0.6,0.4
783,0,0.533333333333,0.466666666667
784,1,0.466666666667,0.533333333333
785,1,0.333333333333,0.666666666667
786,1,0.466666666667,0.533333333333
787,0,0.533333333333,0.466666666667
788,1,0.4,0.6
789,1,0.266666666667,0.733333333333
790,0,0.733333333333,0.266666666667
791,0,0.533333333333,0.466666666667
792,0,0.6,0.4
793,1,0.4,0.6
794,1,0.466666666667,0.533333333333
795,0,0.6,0.4
796,0,0.533333333333,0.466666666667
797,0,0.666666666667,0.333333333333
798,1,0.466666666667,0.533333333333
799,0,0.866666666667,0.133333333333
800,0,0.533333333333,0.466666666667
801,1,0.466666666667,0.533333333333
802,1,0.4,0.6
803,1,0.466666666667,0.533333333333
804,1,0.0,1.0
805,0,0.533333333333,0.466666666667
806,0,0.533333333333,0.466666666667
807,1,0.466666666667,0.533333333333
808,0,0.6,0.4
809,0,0.733333333333,0.266666666667
810,0,0.6,0.4
811,1,0.266666666667,0.733333333333
812,1,0.466666666667,0.533333333333
813,0,0.666666666667,0.333333333333
814,1,0.133333333333,0.866666666667
815,0,0.733333333333,0.266666666667
816,1,0.4,0.6
817,0,0.6,0.4
818,0,0.8,0.2
819,0,0.8,0.2
820,0,0.6,0.4
821,0,0.6,0.4
822,1,0.466666666667,0.533333333333
823,1,0.266666666667,0.733333333333
824,1,0.466666666667,0.533333333333
825,0,0.866666666667,0.133333333333
826,1,0.4,0.6
827,1,0.466666666667,0.533333333333
828,1,0.2,0.8
829,0,0.666666666667,0.333333333333
830,1,0.2,0.8
831,1,0.4,0.6
832,0,0.666666666667,0.333333333333
833,1,0.266666666667,0.733333333333
834,0,0.666666666667,0.333333333333
835,0,0.733333333333,0.266666666667
836,0,0.6,0.4
837,0,0.666666666667,0.333333333333
838,0,0.666666666667,0.333333333333
839,1,0.333333333333,0.666666666667
840,1,0.266666666667,0.733333333333
841,0,0.666666666667,0.333333333333
842,1,0.466666666667,0.533333333333
843,0,0.533333333333,0.466666666667
844,0,0.6,0.4
845,1,0.466666666667,0.533333333333
846,1,0.333333333333,0.666666666667
847,0,0.666666666667,0.333333333333
848,0,0.6,0.4
849,1,0.4,0.6
850,0,0.6,0.4
851,0,0.733333333333,0.266666666667
852,0,0.6,0.4
853,0,0.6,0.4
854,0,0.8,0.2
855,1,0.133333333333,0.866666666667
856,0,0.533333333333,0.466666666667
857,1,0.333333333333,0.666666666667
858,1,0.0666666666667,0.933333333333
859,0,0.933333333333,0.0666666666667
860,1,0.0666666666667,0.933333333333
861,0,0.533333333333,0.466666666667
862,1,0.466666666667,0.533333333333
863,0,0.666666666667,0.333333333333
864,0,0.533333333333,0.466666666667
865,1,0.466666666667,0.533333333333
